TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,TEAM_ID,TEAM_ABBREVIATION
1610612762,2019-20,00,Justin Wright-Foreman,Justin,justin-wright-foreman,3,G,6-0,190,"OCT 27, 1997",22.0,R,Hofstra,1629625,,1610612762,UTA
1610612762,2019-20,00,Jarrell Brantley,Jarrell,jarrell-brantley,5,F,6-5,250,"JUN 07, 1996",24.0,R,College of Charleston,1629714,,1610612762,UTA
1610612762,2019-20,00,Rayjon Tucker,Rayjon,rayjon-tucker,6,G,6-3,209,"SEP 24, 1997",22.0,R,Arkansas-Little Rock,1629730,,1610612762,UTA
1610612762,2019-20,00,Mike Conley,Mike,mike-conley,10,G,6-1,175,"OCT 11, 1987",32.0,12,Ohio State,201144,,1610612762,UTA
1610612762,2019-20,00,Tony Bradley,Tony,tony-bradley,13,C-F,6-10,248,"JAN 08, 1998",22.0,2,North Carolina,1628396,,1610612762,UTA
1610612762,2019-20,00,Emmanuel Mudiay,Emmanuel,emmanuel-mudiay,15,G,6-3,200,"MAR 05, 1996",24.0,4,Guangdong,1626144,,1610612762,UTA
1610612762,2019-20,00,Juwan Morgan,Juwan,juwan-morgan,16,F,6-7,232,"APR 17, 1997",23.0,R,Indiana,1629752,,1610612762,UTA
1610612762,2019-20,00,Ed Davis,Ed,ed-davis,17,C-F,6-9,218,"JUN 05, 1989",31.0,9,North Carolina,202334,,1610612762,UTA
1610612762,2019-20,00,Royce O'Neale,Royce,royce-oneale,23,F,6-4,226,"JUN 05, 1993",27.0,2,Baylor,1626220,,1610612762,UTA
1610612762,2019-20,00,Rudy Gobert,Rudy,rudy-gobert,27,C,7-1,258,"JUN 26, 1992",28.0,6,Cholet,203497,,1610612762,UTA
1610612762,2019-20,00,Georges Niang,Georges,georges-niang,31,F,6-7,230,"JUN 17, 1993",27.0,3,Iowa State,1627777,Traded from BOS on 08/06/25,1610612762,UTA
1610612762,2019-20,00,Bojan Bogdanovic,Bojan,bojan-bogdanovic,44,F,6-8,226,"APR 18, 1989",31.0,5,Fenerbahce,202711,,1610612762,UTA
1610612762,2019-20,00,Donovan Mitchell,Donovan,donovan-mitchell,45,G,6-1,215,"SEP 07, 1996",23.0,2,Louisville,1628378,,1610612762,UTA
1610612762,2019-20,00,Miye Oni,Miye,miye-oni,81,G-F,6-5,206,"AUG 04, 1997",22.0,R,Yale,1629671,,1610612762,UTA
1610612763,2019-20,00,Jontay Porter,Jontay,jontay-porter,,C-F,6-11,240,"NOV 15, 1999",20.0,R,Missouri,1629007,,1610612763,MEM
1610612763,2019-20,00,De'Anthony Melton,De'Anthony,deanthony-melton,0,G,6-2,200,"MAY 28, 1998",22.0,1,Southern California,1629001,,1610612763,MEM
1610612763,2019-20,00,Kyle Anderson,Kyle,kyle-anderson,1,F-G,6-9,230,"SEP 20, 1993",26.0,5,UCLA,203937,,1610612763,MEM
1610612763,2019-20,00,Grayson Allen,Grayson,grayson-allen,3,G,6-4,198,"OCT 08, 1995",24.0,1,Duke,1628960,,1610612763,MEM
1610612763,2019-20,00,Justise Winslow,Justise,justise-winslow,7,F-G,6-6,222,"MAR 26, 1996",24.0,4,Duke,1626159,,1610612763,MEM
1610612763,2019-20,00,Ja Morant,Ja,ja-morant,12,G,6-3,174,"AUG 10, 1999",20.0,R,Murray State,1629630,#2 Pick in 2019 Draft,1610612763,MEM
1610612763,2019-20,00,Jaren Jackson Jr.,Jaren,jaren-jackson-jr,13,F-C,6-11,242,"SEP 15, 1999",20.0,1,Michigan State,1628991,#4 Pick in 2018 Draft,1610612763,MEM
1610612763,2019-20,00,Gorgui Dieng,Gorgui,gorgui-dieng,14,C,6-10,252,"JAN 18, 1990",30.0,6,Louisville,203476,,1610612763,MEM
1610612763,2019-20,00,Brandon Clarke,Brandon,brandon-clarke,15,F-G,6-8,215,"SEP 19, 1996",23.0,R,Gonzaga,1629634,Draft Rights Traded from OKC on 07/06/19,1610612763,MEM
1610612763,2019-20,00,Jonas Valančiūnas,Jonas,jonas-valančiūnas,17,C,6-11,265,"MAY 06, 1992",28.0,7,Lietuvos rytas Vilnius,202685,,1610612763,MEM
1610612763,2019-20,00,Yuta Watanabe,Yuta,yuta-watanabe,18,G-F,6-8,215,"OCT 13, 1994",25.0,1,George Washington,1629139,,1610612763,MEM
1610612763,2019-20,00,Josh Jackson,Josh,josh-jackson,20,G-F,6-8,207,"FEB 10, 1997",23.0,2,Kansas,1628367,,1610612763,MEM
1610612763,2019-20,00,Tyus Jones,Tyus,tyus-jones,21,G,6-0,196,"MAY 10, 1996",24.0,4,Duke,1626145,,1610612763,MEM
1610612763,2019-20,00,Marko Guduric,Marko,marko-guduric,23,G,6-6,201,"MAR 08, 1995",25.0,R,Fenerbahce,1629741,,1610612763,MEM
1610612763,2019-20,00,Dillon Brooks,Dillon,dillon-brooks,24,G-F,6-7,225,"JAN 22, 1996",24.0,2,Oregon,1628415,,1610612763,MEM
1610612763,2019-20,00,Anthony Tolliver,Anthony,anthony-tolliver,44,F,6-8,240,"JUN 01, 1985",35.0,11,Creighton,201229,,1610612763,MEM
1610612763,2019-20,00,John Konchar,John,john-konchar,46,G,6-5,210,"MAR 22, 1996",24.0,R,Indiana-Purdue Fort Wayne,1629723,Signed on 07/07/19,1610612763,MEM
1610612764,2019-20,00,Admiral Schofield,Admiral,admiral-schofield,1,G-F,6-5,241,"MAR 30, 1997",23.0,R,Tennessee,1629678,,1610612764,WAS
1610612764,2019-20,00,John Wall,John,john-wall,2,G,6-4,210,"SEP 06, 1990",29.0,9,Kentucky,202322,,1610612764,WAS
1610612764,2019-20,00,Bradley Beal,Bradley,bradley-beal,3,G,6-3,207,"JUN 28, 1993",27.0,7,Florida,203078,,1610612764,WAS
1610612764,2019-20,00,Shabazz Napier,Shabazz,shabazz-napier,5,G,6-0,175,"JUL 14, 1991",28.0,5,Connecticut,203894,,1610612764,WAS
1610612764,2019-20,00,Troy Brown Jr.,Troy,troy-brown-jr,6,G-F,6-6,215,"JUL 28, 1999",20.0,1,Oregon,1628972,,1610612764,WAS
1610612764,2019-20,00,Jarrod Uthoff,Jarrod,jarrod-uthoff,7,F,6-9,220,"MAY 19, 1993",27.0,1,Iowa,1627784,,1610612764,WAS
1610612764,2019-20,00,Rui Hachimura,Rui,rui-hachimura,8,F,6-8,230,"FEB 08, 1998",22.0,R,Gonzaga,1629060,,1610612764,WAS
1610612764,2019-20,00,Jerome Robinson,Jerome,jerome-robinson,12,G,6-4,190,"FEB 22, 1997",23.0,1,Boston College,1629010,,1610612764,WAS
1610612764,2019-20,00,Thomas Bryant,Thomas,thomas-bryant,13,C-F,6-10,248,"JUL 31, 1997",22.0,2,Indiana,1628418,,1610612764,WAS
1610612764,2019-20,00,Ish Smith,Ish,ish-smith,14,G,6-0,175,"JUL 05, 1988",31.0,9,Wake Forest,202397,,1610612764,WAS
1610612764,2019-20,00,Isaac Bonga,Isaac,isaac-bonga,17,G,6-8,180,"NOV 08, 1999",20.0,1,Skyliners Frankfurt,1629067,,1610612764,WAS
1610612764,2019-20,00,Anžejs Pasečņiks,Anžejs,anžejs-pasečņiks,18,C-F,7-2,229,"DEC 20, 1995",24.0,R,Gran Canaria,1628394,,1610612764,WAS
1610612764,2019-20,00,Johnathan Williams,Johnathan,johnathan-williams,19,F,6-9,228,"MAY 22, 1995",25.0,1,Gonzaga,1629140,,1610612764,WAS
1610612764,2019-20,00,Gary Payton II,Gary,gary-payton-ii,20,G,6-3,195,"DEC 01, 1992",27.0,3,Oregon State,1627780,,1610612764,WAS
1610612764,2019-20,00,Moritz Wagner,Moritz,moritz-wagner,21,F-C,6-11,245,"APR 26, 1997",23.0,1,Michigan,1629021,,1610612764,WAS
1610612764,2019-20,00,Jerian Grant,Jerian,jerian-grant,22,G,6-4,198,"OCT 09, 1992",27.0,4,Notre Dame,1626170,,1610612764,WAS
1610612764,2019-20,00,Garrison Mathews,Garrison,garrison-mathews,24,G,6-5,215,"OCT 24, 1996",23.0,R,Lipscomb,1629726,,1610612764,WAS
1610612764,2019-20,00,Ian Mahinmi,Ian,ian-mahinmi,28,C,6-11,262,"NOV 05, 1986",33.0,11,Pau Orthez,101133,,1610612764,WAS
1610612764,2019-20,00,Davis Bertans,Davis,davis-bertans,42,F,6-10,225,"NOV 12, 1992",27.0,3,Baskonia,202722,,1610612764,WAS
1610612765,2019-20,00,Luke Kennard,Luke,luke-kennard,5,G,6-5,206,"JUN 24, 1996",24.0,2,Duke,1628379,,1610612765,DET
1610612765,2019-20,00,Bruce Brown,Bruce,bruce-brown,6,G-F,6-4,202,"AUG 15, 1996",23.0,1,Miami,1628971,,1610612765,DET
1610612765,2019-20,00,Thon Maker,Thon,thon-maker,7,F-C,7-0,221,"FEB 25, 1997",23.0,3,Athlete Institute Prep,1627748,,1610612765,DET
1610612765,2019-20,00,Langston Galloway,Langston,langston-galloway,9,G,6-1,200,"DEC 09, 1991",28.0,5,St. Joseph's (PA),204038,,1610612765,DET
1610612765,2019-20,00,Justin Patton,Justin,justin-patton,12,C,6-11,241,"JUN 14, 1997",23.0,2,Creighton,1628383,,1610612765,DET
1610612765,2019-20,00,Khyri Thomas,Khyri,khyri-thomas,13,G,6-3,210,"MAY 08, 1996",24.0,1,Creighton,1629017,,1610612765,DET
1610612765,2019-20,00,Louis King,Louis,louis-king,14,F,6-7,205,"APR 06, 1999",21.0,R,Oregon,1629663,,1610612765,DET
1610612765,2019-20,00,Tony Snell,Tony,tony-snell,17,G,6-6,213,"NOV 10, 1991",28.0,6,New Mexico,203503,,1610612765,DET
1610612765,2019-20,00,Jordan Bone,Jordan,jordan-bone,18,G,6-3,180,"NOV 05, 1997",22.0,R,Tennessee,1629648,,1610612765,DET
1610612765,2019-20,00,Svi Mykhailiuk,Svi,svi-mykhailiuk,19,G-F,6-7,205,"JUN 10, 1997",23.0,1,Kansas,1629004,,1610612765,DET
1610612765,2019-20,00,Brandon Knight,Brandon,brandon-knight,20,G,6-2,182,"DEC 02, 1991",28.0,7,Kentucky,202688,,1610612765,DET
1610612765,2019-20,00,Blake Griffin,Blake,blake-griffin,23,F,6-9,250,"MAR 16, 1989",31.0,9,Oklahoma,201933,,1610612765,DET
1610612765,2019-20,00,Derrick Rose,Derrick,derrick-rose,25,G,6-2,200,"OCT 04, 1988",31.0,10,Memphis,201565,,1610612765,DET
1610612765,2019-20,00,John Henson,John,john-henson,31,F-C,6-9,219,"DEC 28, 1990",29.0,7,North Carolina,203089,,1610612765,DET
1610612765,2019-20,00,Christian Wood,Christian,christian-wood,35,F,6-10,214,"SEP 27, 1995",24.0,3,UNLV,1626174,,1610612765,DET
1610612765,2019-20,00,Sekou Doumbouya,Sekou,sekou-doumbouya,45,F,6-8,230,"DEC 23, 2000",19.0,R,                                   ,1629635,,1610612765,DET
1610612765,2019-20,00,Jordan McRae,Jordan,jordan-mcrae,52,G,6-5,179,"MAR 28, 1991",29.0,3,Tennessee,203895,,1610612765,DET
1610612766,2019-20,00,Miles Bridges,Miles,miles-bridges,0,F,6-6,225,"MAR 21, 1998",22.0,1,Michigan State,1628970,Draft Rights Traded from LAC on 06/21/18,1610612766,CHA
1610612766,2019-20,00,Malik Monk,Malik,malik-monk,1,G,6-3,200,"FEB 04, 1998",22.0,2,Kentucky,1628370,,1610612766,CHA
1610612766,2019-20,00,Terry Rozier,Terry,terry-rozier,3,G,6-1,190,"MAR 17, 1994",26.0,4,Louisville,1626179,,1610612766,CHA
1610612766,2019-20,00,Devonte' Graham,Devonte',devonte-graham,4,G,6-1,195,"FEB 22, 1995",25.0,1,Kansas,1628984,,1610612766,CHA
1610612766,2019-20,00,Nicolas Batum,Nicolas,nicolas-batum,5,G-F,6-9,230,"DEC 14, 1988",31.0,11,Le Mans,201587,,1610612766,CHA
1610612766,2019-20,00,Jalen McDaniels,Jalen,jalen-mcdaniels,6,F-C,6-10,205,"JAN 31, 1998",22.0,R,San Diego State,1629667,,1610612766,CHA
1610612766,2019-20,00,Dwayne Bacon,Dwayne,dwayne-bacon,7,G-F,6-6,221,"AUG 30, 1995",24.0,2,Florida State,1628407,,1610612766,CHA
1610612766,2019-20,00,Bismack Biyombo,Bismack,bismack-biyombo,8,C,6-8,255,"AUG 28, 1992",27.0,8,Baloncesto Fuenlabrada,202687,,1610612766,CHA
1610612766,2019-20,00,Willy Hernangomez,Willy,willy-hernangomez,9,C-F,6-11,250,"MAY 27, 1994",26.0,3,Cajasol Sevilla,1626195,,1610612766,CHA
1610612766,2019-20,00,Caleb Martin,Caleb,caleb-martin,10,F,6-5,205,"SEP 28, 1995",24.0,R,Nevada,1628997,,1610612766,CHA
1610612766,2019-20,00,Cody Martin,Cody,cody-martin,11,F,6-5,205,"SEP 28, 1995",24.0,R,Nevada,1628998,,1610612766,CHA
1610612766,2019-20,00,Kobi Simmons,Kobi,kobi-simmons,23,G,6-5,180,"JUL 04, 1997",22.0,2,Arizona,1628424,,1610612766,CHA
1610612766,2019-20,00,P.J. Washington,P.J.,pj-washington,25,F,6-7,230,"AUG 23, 1998",21.0,R,Kentucky,1629023,,1610612766,CHA
1610612766,2019-20,00,Ray Spalding,Ray,ray-spalding,26,F,6-9,225,"MAR 11, 1997",23.0,1,Louisville,1629034,,1610612766,CHA
1610612766,2019-20,00,Cody Zeller,Cody,cody-zeller,40,F-C,7-0,240,"OCT 05, 1992",27.0,6,Indiana,203469,,1610612766,CHA
1610612737,2020-21,00,Brandon Goodwin,Brandon,brandon-goodwin,0,G,6-0,180,"OCT 02, 1995",25.0,2,Florida Gulf Coast,1629164,,1610612737,ATL
1610612737,2020-21,00,Nathan Knight,Nathan,nathan-knight,1,F-C,6-10,253,"SEP 20, 1997",23.0,R,William & Mary,1630233,,1610612737,ATL
1610612737,2020-21,00,Kevin Huerter,Kevin,kevin-huerter,3,G-F,6-7,190,"AUG 27, 1998",22.0,2,Maryland,1628989,,1610612737,ATL
1610612737,2020-21,00,Skylar Mays,Skylar,skylar-mays,4,G,6-4,205,"SEP 05, 1997",23.0,R,Louisiana State,1630219,,1610612737,ATL
1610612737,2020-21,00,Lou Williams,Lou,lou-williams,6,G,6-1,175,"OCT 27, 1986",34.0,15,South Gwinnett HS (GA),101150,,1610612737,ATL
1610612737,2020-21,00,Danilo Gallinari,Danilo,danilo-gallinari,8,F,6-10,233,"AUG 08, 1988",32.0,11,Olimpia Milano,201568,,1610612737,ATL
1610612737,2020-21,00,Trae Young,Trae,trae-young,11,G,6-1,180,"SEP 19, 1998",22.0,2,Oklahoma,1629027,Draft Rights Traded from DAL on 06/21/18,1610612737,ATL
1610612737,2020-21,00,De'Andre Hunter,De'Andre,deandre-hunter,12,F-G,6-8,225,"DEC 02, 1997",23.0,1,Virginia,1629631,,1610612737,ATL
1610612737,2020-21,00,Bogdan Bogdanović,Bogdan,bogdan-bogdanović,13,G,6-6,220,"AUG 18, 1992",28.0,3,Fenerbahce,203992,,1610612737,ATL
1610612737,2020-21,00,Clint Capela,Clint,clint-capela,15,C,6-10,240,"MAY 18, 1994",27.0,6,Elan Chalon,203991,,1610612737,ATL
1610612737,2020-21,00,Onyeka Okongwu,Onyeka,onyeka-okongwu,17,F-C,6-8,235,"DEC 11, 2000",20.0,R,Southern California,1630168,#6 Pick in 2020 Draft,1610612737,ATL
1610612737,2020-21,00,Solomon Hill,Solomon,solomon-hill,18,F,6-6,226,"MAR 18, 1991",30.0,7,Arizona,203524,,1610612737,ATL
1610612737,2020-21,00,Tony Snell,Tony,tony-snell,19,G,6-6,213,"NOV 10, 1991",29.0,7,New Mexico,203503,,1610612737,ATL
1610612737,2020-21,00,John Collins,John,john-collins,20,F-C,6-9,235,"SEP 23, 1997",23.0,3,Wake Forest,1628381,,1610612737,ATL
1610612737,2020-21,00,Cam Reddish,Cam,cam-reddish,22,F-G,6-8,218,"SEP 01, 1999",21.0,1,Duke,1629629,,1610612737,ATL
1610612737,2020-21,00,Bruno Fernando,Bruno,bruno-fernando,24,F-C,6-9,240,"AUG 15, 1998",22.0,1,Maryland,1628981,,1610612737,ATL
1610612737,2020-21,00,Kris Dunn,Kris,kris-dunn,32,G,6-3,205,"MAR 18, 1994",27.0,4,Providence,1627739,,1610612737,ATL
1610612738,2020-21,00,Jayson Tatum,Jayson,jayson-tatum,0,F-G,6-8,210,"MAR 03, 1998",23.0,3,Duke,1628369,#3 Pick in 2017 Draft,1610612738,BOS
1610612738,2020-21,00,Carsen Edwards,Carsen,carsen-edwards,4,G,5-11,200,"MAR 12, 1998",23.0,1,Purdue,1629035,,1610612738,BOS
1610612738,2020-21,00,Jaylen Brown,Jaylen,jaylen-brown,7,G-F,6-6,223,"OCT 24, 1996",24.0,4,California,1627759,#3 Pick in 2016 Draft,1610612738,BOS
1610612738,2020-21,00,Moses Brown,Moses,moses-brown,9,C,7-2,245,"OCT 13, 1999",21.0,1,UCLA,1629650,,1610612738,BOS
1610612738,2020-21,00,Payton Pritchard,Payton,payton-pritchard,11,G,6-1,195,"JAN 28, 1998",23.0,R,Oregon,1630202,#26 Pick in 2020 Draft,1610612738,BOS
1610612738,2020-21,00,Grant Williams,Grant,grant-williams,12,F,6-6,236,"NOV 30, 1998",22.0,1,Tennessee,1629684,,1610612738,BOS
1610612738,2020-21,00,Tristan Thompson,Tristan,tristan-thompson,13,C-F,6-9,254,"MAR 13, 1991",30.0,9,Texas-Austin,202684,,1610612738,BOS
1610612738,2020-21,00,Jabari Parker,Jabari,jabari-parker,20,F,6-8,245,"MAR 15, 1995",26.0,6,Duke,203953,,1610612738,BOS
1610612738,2020-21,00,Aaron Nesmith,Aaron,aaron-nesmith,26,G-F,6-5,215,"OCT 16, 1999",21.0,R,Vanderbilt,1630174,,1610612738,BOS
1610612738,2020-21,00,Marcus Smart,Marcus,marcus-smart,36,G,6-3,220,"MAR 06, 1994",27.0,6,Oklahoma State,203935,,1610612738,BOS
1610612738,2020-21,00,Semi Ojeleye,Semi,semi-ojeleye,37,F,6-6,240,"DEC 05, 1994",26.0,3,Southern Methodist,1628400,,1610612738,BOS
1610612738,2020-21,00,Luke Kornet,Luke,luke-kornet,40,F-C,7-2,250,"JUL 15, 1995",25.0,3,Vanderbilt,1628436,,1610612738,BOS
1610612738,2020-21,00,Al Horford,Al,al-horford,42,C-F,6-9,240,"JUN 03, 1986",35.0,13,Florida,201143,,1610612738,BOS
1610612738,2020-21,00,Robert Williams III,Robert,robert-williams-iii,44,C-F,6-8,237,"OCT 17, 1997",23.0,2,Texas A&M,1629057,,1610612738,BOS
1610612738,2020-21,00,Romeo Langford,Romeo,romeo-langford,45,G-F,6-4,216,"OCT 25, 1999",21.0,1,Indiana,1629641,,1610612738,BOS
1610612738,2020-21,00,Tremont Waters,Tremont,tremont-waters,51,G,5-10,175,"JAN 10, 1998",23.0,1,Louisiana State,1629682,,1610612738,BOS
1610612738,2020-21,00,Evan Fournier,Evan,evan-fournier,94,G-F,6-7,205,"OCT 29, 1992",28.0,8,Poitiers Basket 86,203095,,1610612738,BOS
1610612738,2020-21,00,Tacko Fall,Tacko,tacko-fall,99,C,7-5,311,"DEC 10, 1995",25.0,1,UCF,1629605,,1610612738,BOS
1610612739,2020-21,00,Kevin Love,Kevin,kevin-love,0,F-C,6-8,251,"SEP 07, 1988",32.0,12,UCLA,201567,,1610612739,CLE
1610612739,2020-21,00,Collin Sexton,Collin,collin-sexton,2,G,6-1,190,"JAN 04, 1999",22.0,2,Alabama,1629012,,1610612739,CLE
1610612739,2020-21,00,Jeremiah Martin,Jeremiah,jeremiah-martin,3,G,6-2,185,"JUN 19, 1996",25.0,1,Memphis,1629725,,1610612739,CLE
1610612739,2020-21,00,Lamar Stevens,Lamar,lamar-stevens,8,F,6-6,230,"JUL 09, 1997",23.0,R,Penn State,1630205,,1610612739,CLE
1610612739,2020-21,00,Dylan Windler,Dylan,dylan-windler,9,G-F,6-6,196,"SEP 22, 1996",24.0,R,Belmont,1629685,,1610612739,CLE
1610612739,2020-21,00,Darius Garland,Darius,darius-garland,10,G,6-1,192,"JAN 26, 2000",21.0,1,Vanderbilt,1629636,#5 Pick in 2019 Draft,1610612739,CLE
1610612739,2020-21,00,Taurean Prince,Taurean,taurean-prince,12,F,6-7,218,"MAR 22, 1994",27.0,4,Baylor,1627752,,1610612739,CLE
1610612739,2020-21,00,Cedi Osman,Cedi,cedi-osman,16,F,6-7,230,"APR 08, 1995",26.0,3,Anadolu Efes,1626224,,1610612739,CLE
1610612739,2020-21,00,Matthew Dellavedova,Matthew,matthew-dellavedova,18,G,6-3,200,"SEP 08, 1990",30.0,7,Saint Mary's,203521,,1610612739,CLE
1610612739,2020-21,00,Damyean Dotson,Damyean,damyean-dotson,21,G,6-5,210,"MAY 06, 1994",27.0,3,Houston,1628422,,1610612739,CLE
1610612739,2020-21,00,Larry Nance Jr.,Larry,larry-nance-jr,22,F-C,6-7,245,"JAN 01, 1993",28.0,5,Wyoming,1626204,Signed on 07/06/25,1610612739,CLE
1610612739,2020-21,00,Mfiondu Kabengele,Mfiondu,mfiondu-kabengele,27,F-C,6-9,250,"AUG 14, 1997",23.0,1,Florida State,1629662,,1610612739,CLE
1610612739,2020-21,00,Jarrett Allen,Jarrett,jarrett-allen,31,C,6-11,243,"APR 21, 1998",23.0,3,Texas,1628386,Traded from BKN on 01/16/21,1610612739,CLE
1610612739,2020-21,00,Dean Wade,Dean,dean-wade,32,F-C,6-9,228,"NOV 20, 1996",24.0,1,Kansas State,1629731,Signed on 07/01/19,1610612739,CLE
1610612739,2020-21,00,Brodric Thomas,Brodric,brodric-thomas,33,G,6-5,185,"JAN 28, 1997",24.0,R,Truman State,1630271,,1610612739,CLE
1610612739,2020-21,00,Isaac Okoro,Isaac,isaac-okoro,35,F-G,6-5,225,"JAN 26, 2001",20.0,R,Auburn,1630171,,1610612739,CLE
1610612739,2020-21,00,Isaiah Hartenstein,Isaiah,isaiah-hartenstein,55,C-F,7-0,250,"MAY 05, 1998",23.0,2,Zalgiris,1628392,,1610612739,CLE
1610612740,2020-21,00,Didi Louzada,Didi,didi-louzada,,G,6-5,188,"JUL 02, 1999",21.0,R,Sydney,1629712,,1610612740,NOP
1610612740,2020-21,00,Zion Williamson,Zion,zion-williamson,1,F,6-7,284,"JUL 06, 2000",20.0,1,Duke,1629627,#1 Pick in 2019 Draft,1610612740,NOP
1610612740,2020-21,00,Lonzo Ball,Lonzo,lonzo-ball,2,G,6-6,190,"OCT 27, 1997",23.0,3,UCLA,1628366,,1610612740,NOP
1610612740,2020-21,00,Josh Hart,Josh,josh-hart,3,G,6-5,215,"MAR 06, 1995",26.0,3,Villanova,1628404,,1610612740,NOP
1610612740,2020-21,00,Wes Iwundu,Wes,wes-iwundu,4,F,6-6,195,"DEC 20, 1994",26.0,3,Kansas State,1628411,,1610612740,NOP
1610612740,2020-21,00,Eric Bledsoe,Eric,eric-bledsoe,5,G,6-1,214,"DEC 09, 1989",31.0,10,Kentucky,202339,,1610612740,NOP
1610612740,2020-21,00,Nickeil Alexander-Walker,Nickeil,nickeil-alexander-walker,6,G,6-6,205,"SEP 02, 1998",22.0,1,Virginia Tech,1629638,,1610612740,NOP
1610612740,2020-21,00,Naji Marshall,Naji,naji-marshall,8,F,6-7,220,"JAN 24, 1998",23.0,R,Xavier,1630230,,1610612740,NOP
1610612740,2020-21,00,Willy Hernangomez,Willy,willy-hernangomez,9,C-F,6-11,250,"MAY 27, 1994",27.0,4,Cajasol Sevilla,1626195,,1610612740,NOP
1610612740,2020-21,00,Jaxson Hayes,Jaxson,jaxson-hayes,10,C-F,6-11,220,"MAY 23, 2000",21.0,1,Texas,1629637,,1610612740,NOP
1610612740,2020-21,00,Steven Adams,Steven,steven-adams,12,C,6-11,265,"JUL 20, 1993",27.0,7,Pittsburgh,203500,,1610612740,NOP
1610612740,2020-21,00,Kira Lewis Jr.,Kira,kira-lewis-jr,13,G,6-1,170,"APR 06, 2001",20.0,R,Alabama,1630184,,1610612740,NOP
1610612740,2020-21,00,Brandon Ingram,Brandon,brandon-ingram,14,F,6-8,190,"SEP 02, 1997",23.0,4,Duke,1627742,,1610612740,NOP
1610612740,2020-21,00,James Johnson,James,james-johnson,16,F,6-7,240,"FEB 20, 1987",34.0,11,Wake Forest,201949,,1610612740,NOP
1610612740,2020-21,00,James Nunnally,James,james-nunnally,21,F,6-7,205,"JUL 14, 1990",30.0,2,Cal-Santa Barbara,203263,,1610612740,NOP
1610612740,2020-21,00,Wenyen Gabriel,Wenyen,wenyen-gabriel,32,F,6-9,205,"MAR 26, 1997",24.0,1,Kentucky,1629117,,1610612740,NOP
1610612741,2020-21,00,Coby White,Coby,coby-white,0,G,6-5,195,"FEB 16, 2000",21.0,1,North Carolina,1629632,#7 Pick in 2019 Draft,1610612741,CHI
1610612741,2020-21,00,Devon Dotson,Devon,devon-dotson,3,G,6-2,185,"AUG 02, 1999",21.0,R,Kansas,1629653,,1610612741,CHI
1610612741,2020-21,00,Al-Farouq Aminu,Al-Farouq,al-farouq-aminu,5,F,6-8,220,"SEP 21, 1990",30.0,10,Wake Forest,202329,,1610612741,CHI
1610612741,2020-21,00,Cristiano Felicio,Cristiano,cristiano-felicio,6,F-C,6-11,270,"JUL 07, 1992",28.0,5,Flamengo,1626245,,1610612741,CHI
1610612741,2020-21,00,Troy Brown Jr.,Troy,troy-brown-jr,7,G-F,6-6,215,"JUL 28, 1999",21.0,2,Oregon,1628972,,1610612741,CHI
1610612741,2020-21,00,Zach LaVine,Zach,zach-lavine,8,G-F,6-5,200,"MAR 10, 1995",26.0,6,UCLA,203897,,1610612741,CHI
1610612741,2020-21,00,Nikola Vučević,Nikola,nikola-vučević,9,C,6-11,260,"OCT 24, 1990",30.0,9,Southern California,202696,Traded from ORL on 03/25/21,1610612741,CHI
1610612741,2020-21,00,Javonte Green,Javonte,javonte-green,11,G-F,6-4,205,"JUL 23, 1993",27.0,1,Radford,1629750,,1610612741,CHI
1610612741,2020-21,00,Garrett Temple,Garrett,garrett-temple,17,G-F,6-5,195,"MAY 08, 1986",35.0,10,Louisiana State,202066,,1610612741,CHI
1610612741,2020-21,00,Adam Mokoka,Adam,adam-mokoka,20,G,6-4,190,"JUL 18, 1998",22.0,1,Mega Basket,1629690,,1610612741,CHI
1610612741,2020-21,00,Thaddeus Young,Thaddeus,thaddeus-young,21,F,6-8,235,"JUN 21, 1988",33.0,13,Georgia Tech,201152,,1610612741,CHI
1610612741,2020-21,00,Lauri Markkanen,Lauri,lauri-markkanen,24,F-C,7-0,240,"MAY 22, 1997",24.0,3,Arizona,1628374,,1610612741,CHI
1610612741,2020-21,00,Daniel Theis,Daniel,daniel-theis,27,F-C,6-8,245,"APR 04, 1992",29.0,3,Brose Bamberg,1628464,,1610612741,CHI
1610612741,2020-21,00,Tomas Satoransky,Tomas,tomas-satoransky,31,G,6-7,210,"OCT 30, 1991",29.0,4,FC Barcelona,203107,,1610612741,CHI
1610612741,2020-21,00,Patrick Williams,Patrick,patrick-williams,44,F,6-7,215,"AUG 26, 2001",19.0,R,Florida State,1630172,#4 Pick in 2020 Draft,1610612741,CHI
1610612741,2020-21,00,Denzel Valentine,Denzel,denzel-valentine,45,G,6-4,220,"NOV 16, 1993",27.0,3,Michigan State,1627756,,1610612741,CHI
1610612741,2020-21,00,Ryan Arcidiacono,Ryan,ryan-arcidiacono,51,G,6-3,195,"MAR 26, 1994",27.0,3,Villanova,1627853,,1610612741,CHI
1610612742,2020-21,00,Josh Richardson,Josh,josh-richardson,0,G,6-5,200,"SEP 15, 1993",27.0,5,Tennessee,1626196,,1610612742,DAL
