gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,SEASON,SEASON_TYPE
0042100103,1610612748,Miami,Heat,MIA,heat,1629312,Haywood,Highsmith,H. Highsmith,haywood-highsmith,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2021-22,Playoffs
0042100103,1610612748,Miami,Heat,MIA,heat,202693,Markieff,Morris,M. Morris,markieff-morris,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2021-22,Playoffs
0042100103,1610612748,Miami,Heat,MIA,heat,203506,Victor,Oladipo,V. Oladipo,victor-oladipo,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2021-22,Playoffs
0042100103,1610612748,Miami,Heat,MIA,heat,1630209,Omer,Yurtseven,O. Yurtseven,omer-yurtseven,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2021-22,Playoffs
0042100104,1610612737,Atlanta,Hawks,ATL,hawks,1629631,De'Andre,Hunter,D. Hunter,deandre-hunter,F,,,30:30,9,13,0.692,4,6,0.667,2,4,0.5,1,2,3,1,0,0,1,2,24,-29.0,2021-22,Playoffs
0042100104,1610612737,Atlanta,Hawks,ATL,hawks,1628381,John,Collins,J. Collins,john-collins,F,,,21:41,4,8,0.5,2,4,0.5,1,2,0.5,0,2,2,1,0,1,2,5,11,-23.0,2021-22,Playoffs
0042100104,1610612737,Atlanta,Hawks,ATL,hawks,203991,Clint,Capela,C. Capela,clint-capela,C,,,20:59,1,4,0.25,0,0,0.0,0,0,0.0,2,5,7,0,0,0,0,0,2,-11.0,2021-22,Playoffs
0042100104,1610612737,Atlanta,Hawks,ATL,hawks,1628989,Kevin,Huerter,K. Huerter,kevin-huerter,G,,,30:05,1,7,0.143,1,5,0.2,1,2,0.5,0,3,3,4,0,0,4,1,4,-9.0,2021-22,Playoffs
0042100104,1610612737,Atlanta,Hawks,ATL,hawks,1629027,Trae,Young,T. Young,trae-young,G,,,35:31,3,11,0.273,3,10,0.3,0,1,0.0,0,1,1,5,0,0,5,3,9,-27.0,2021-22,Playoffs
0042100104,1610612737,Atlanta,Hawks,ATL,hawks,203992,Bogdan,Bogdanović,B. Bogdanović,bogdan-bogdanović,,,,20:43,1,6,0.167,0,3,0.0,2,4,0.5,1,3,4,1,0,0,0,3,4,-10.0,2021-22,Playoffs
0042100104,1610612737,Atlanta,Hawks,ATL,hawks,1626153,Delon,Wright,D. Wright,delon-wright,,,,25:43,2,6,0.333,1,3,0.333,2,4,0.5,3,4,7,2,0,1,0,0,7,-15.0,2021-22,Playoffs
0042100104,1610612737,Atlanta,Hawks,ATL,hawks,201568,Danilo,Gallinari,D. Gallinari,danilo-gallinari,,,,14:59,4,9,0.444,0,4,0.0,1,1,1.0,1,6,7,1,0,0,0,2,9,4.0,2021-22,Playoffs
0042100104,1610612737,Atlanta,Hawks,ATL,hawks,1630168,Onyeka,Okongwu,O. Okongwu,onyeka-okongwu,,,,18:30,1,2,0.5,0,0,0.0,2,2,1.0,3,2,5,0,0,1,2,4,4,0.0,2021-22,Playoffs
0042100104,1610612737,Atlanta,Hawks,ATL,hawks,1627789,Timothe,Luwawu-Cabarrot,T. Luwawu-Cabarrot,timothe-luwawu-cabarrot,,,,4:16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,0.0,2021-22,Playoffs
0042100104,1610612737,Atlanta,Hawks,ATL,hawks,1630552,Jalen,Johnson,J. Johnson,jalen-johnson,,,,4:16,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0.0,2021-22,Playoffs
0042100104,1610612737,Atlanta,Hawks,ATL,hawks,203476,Gorgui,Dieng,G. Dieng,gorgui-dieng,,,,4:16,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,2021-22,Playoffs
0042100104,1610612737,Atlanta,Hawks,ATL,hawks,1630219,Skylar,Mays,S. Mays,skylar-mays,,,,4:16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,1,0,0.0,2021-22,Playoffs
0042100104,1610612737,Atlanta,Hawks,ATL,hawks,1628995,Kevin,Knox II,K. Knox II,kevin-knox-ii,,,,4:16,4,6,0.667,4,6,0.667,0,0,0.0,0,0,0,0,1,0,0,0,12,0.0,2021-22,Playoffs
0042100104,1610612748,Miami,Heat,MIA,heat,202710,Jimmy,Butler III,J. Butler III,jimmy-butler-iii,F,,,36:29,12,21,0.571,1,2,0.5,11,12,0.917,3,7,10,4,4,1,0,1,36,14.0,2021-22,Playoffs
0042100104,1610612748,Miami,Heat,MIA,heat,200782,P.J.,Tucker,P. Tucker,pj-tucker,F,,,27:47,5,7,0.714,2,4,0.5,2,2,1.0,3,5,8,3,0,0,0,1,14,22.0,2021-22,Playoffs
0042100104,1610612748,Miami,Heat,MIA,heat,1628389,Bam,Adebayo,B. Adebayo,bam-adebayo,C,,,29:44,6,11,0.545,0,0,0.0,2,3,0.667,4,4,8,1,0,0,1,4,14,8.0,2021-22,Playoffs
0042100104,1610612748,Miami,Heat,MIA,heat,1629622,Max,Strus,M. Strus,max-strus,G,,,35:40,4,16,0.25,4,14,0.286,0,0,0.0,2,3,5,3,1,0,1,3,12,34.0,2021-22,Playoffs
0042100104,1610612748,Miami,Heat,MIA,heat,1629216,Gabe,Vincent,G. Vincent,gabe-vincent,G,,,27:26,4,9,0.444,3,6,0.5,0,0,0.0,1,2,3,4,1,0,0,3,11,19.0,2021-22,Playoffs
0042100104,1610612748,Miami,Heat,MIA,heat,203473,Dewayne,Dedmon,D. Dedmon,dewayne-dedmon,,,,3:35,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0,0,0,0,0,2,3,1.0,2021-22,Playoffs
0042100104,1610612748,Miami,Heat,MIA,heat,1629639,Tyler,Herro,T. Herro,tyler-herro,,,,21:09,1,8,0.125,0,5,0.0,1,2,0.5,0,3,3,1,1,0,0,0,3,7.0,2021-22,Playoffs
0042100104,1610612748,Miami,Heat,MIA,heat,1628997,Caleb,Martin,C. Martin,caleb-martin,,,,19:01,1,6,0.167,1,4,0.25,0,0,0.0,1,1,2,0,1,0,2,4,3,1.0,2021-22,Playoffs
0042100104,1610612748,Miami,Heat,MIA,heat,1629130,Duncan,Robinson,D. Robinson,duncan-robinson,,,,9:20,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,1,3,-10.0,2021-22,Playoffs
0042100104,1610612748,Miami,Heat,MIA,heat,203506,Victor,Oladipo,V. Oladipo,victor-oladipo,,,,23:04,3,10,0.3,0,5,0.0,0,0,0.0,1,7,8,4,0,0,1,4,6,28.0,2021-22,Playoffs
0042100104,1610612748,Miami,Heat,MIA,heat,1630209,Omer,Yurtseven,O. Yurtseven,omer-yurtseven,,,,3:23,1,1,1.0,0,0,0.0,0,1,0.0,0,0,0,1,0,0,0,0,2,-2.0,2021-22,Playoffs
0042100104,1610612748,Miami,Heat,MIA,heat,1629312,Haywood,Highsmith,H. Highsmith,haywood-highsmith,,,,3:23,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,0,0,1,0,3,-2.0,2021-22,Playoffs
